1572535735.7411423,108822,154897,5130
1572535735.7538037,108868,154875,5059
1572535735.758178,108847,154851,5068
1572535735.7662418,108860,154845,5109
1572535735.7741408,108846,154834,5098
1572535735.7824786,108862,154892,5106
1572535735.7862725,108831,154896,5108
1572535735.7984645,108885,154898,5067
1572535735.8023136,108842,154904,5107
1572535735.8113122,108868,154902,5123
1572535735.8193464,108799,154860,5102
1572535735.8275425,108825,154905,5082
1572535735.831936,108813,154889,5087
1572535735.8441846,108857,154846,5094
1572535735.847489,108838,154838,5078
1572535735.8555245,108844,154898,5157
1572535735.864372,108842,154888,5102
1572535735.8725178,108814,154925,5105
1572535735.876683,108849,154907,5117
1572535735.8889306,108855,154897,5071
1572535735.892521,108861,154859,5071
1572535735.9011848,108844,154945,5149
1572535735.9094555,108864,154889,5098
1572535735.9176657,108832,154954,5083
1572535735.92175,108839,154921,5108
1572535735.9340641,108845,154927,5140
1572535735.9381473,108854,154927,5097
1572535735.9463499,108856,154886,5111
1572535735.9544804,108818,154901,5105
1572535735.962721,108838,154918,5076
1572535735.9668243,108863,154885,5101
1572535735.9791667,108828,154853,5101
1572535735.9832397,108752,154806,5099
1572535735.9914117,108782,154766,5096
1572535735.9996119,108773,154755,5106
1572535736.007489,108773,154686,5106
1572535736.01159,108713,154642,5112
1572535736.0241876,108766,154577,5108
1572535736.0282867,108710,154609,5098
1572535736.0364857,108746,154613,5093
1572535736.043868,108718,154618,5078
1572535736.0528607,108727,154578,5112
1572535736.061,108772,154595,5044
1572535736.069261,108728,154633,5097
1572535736.0733886,108751,154601,5100
1572535736.0815349,108732,154634,5075
1572535736.0897074,108703,154670,5073
1572535736.0980294,108704,154676,5072
1572535736.1055958,108767,154624,5057
1572535736.1143115,108756,154698,5061
1572535736.1186633,108771,154708,5067
1572535736.1262949,108680,154693,5078
1572535736.1346846,108748,154759,5041
1572535736.142983,108744,154753,5064
1572535736.1512551,108783,154674,5077
1572535736.159361,108789,154746,5064
1572535736.1634564,108768,154752,5056
1572535736.171656,108736,154700,5085
1572535736.1798022,108792,154793,5092
1572535736.1877348,108765,154801,5056
1572535736.1962016,108770,154760,5112
1572535736.2044046,108755,154742,5081
1572535736.212576,108755,154786,5052
1572535736.2160854,108802,154774,5072
1572535736.2248514,108741,154810,5098
1572535736.233063,108766,154781,5095
1572535736.241224,108761,154782,5069
1572535736.2494817,108776,154764,5105
1572535736.2576265,108745,154755,5105
1572535736.2617624,108777,154723,5063
1572535736.2699916,108746,154751,5034
1572535736.2780697,108777,154734,5055
1572535736.2863314,108730,154688,5083
1572535736.2940407,108724,154754,5061
1572535736.3026578,108745,154727,5064
1572535736.306684,108698,154753,5063
1572535736.314735,108707,154712,5046
1572535736.3227556,108751,154714,5067
1572535736.3310657,108730,154720,5119
1572535736.3390853,108687,154670,5077
1572535736.346979,108726,154700,5067
1572535736.3519917,108748,154710,5064
1572535736.359659,108737,154744,5095
1572535736.368153,108750,154721,5064
1572535736.3757844,108738,154761,5066
1572535736.384546,108802,154723,5095
1572535736.3926353,108756,154789,5065
1572535736.3968813,108725,154832,5073
1572535736.4047992,108707,154814,5090
1572535736.4128215,108769,154820,5079
1572535736.4216783,108717,154847,5093
1572535736.429659,108772,154767,5101
1572535736.437831,108725,154792,5083
1572535736.441953,108734,154845,5051
1572535736.4500482,108684,154839,5079
1572535736.45833,108768,154791,5057
1572535736.4664764,108752,154862,5088
1572535736.4747026,108728,154817,5075
1572535736.482389,108714,154831,5096
1572535736.4863677,108781,154875,5094
1572535736.4951777,108745,154873,5069
1572535736.503289,108758,154792,5089
1572535736.5114968,108741,154798,5106
1572535736.5197313,108759,154814,5065
1572535736.5279536,108732,154850,5072
1572535736.5320368,108712,154888,5096
1572535736.5402255,108759,154893,5095
1572535736.548377,108748,154892,5102
1572535736.5566251,108753,154830,5077
1572535736.5647757,108746,154886,5109
1572535736.573053,108763,154846,5095
1572535736.5770693,108758,154904,5077
1572535736.5853271,108757,154894,5116
1572535736.5931585,108755,154890,5082
1572535736.6019852,108773,154880,5078
1572535736.6098444,108738,154825,5091
1572535736.6178966,108753,154883,5106
1572535736.6223752,108741,154902,5062
1572535736.6304462,108764,154930,5068
1572535736.6386533,108755,154877,5087
1572535736.646254,108722,154893,5078
1572535736.654787,108734,154907,5096
1572535736.6631217,108686,154956,5106
1572535736.6712272,108725,154942,5086
1572535736.6753964,108718,154921,5091
1572535736.6876662,108734,154965,5123
1572535736.6917112,108693,154898,5098
1572535736.69979,108753,154904,5098
1572535736.708786,108755,154903,5078
1572535736.7158563,108719,154944,5106
1572535736.723948,108739,154929,5066
1572535736.7327154,108721,154881,5070
1572535736.7368472,108728,154859,5101
1572535736.7445693,108714,154792,5100
1572535736.7525902,108655,154756,5108
1572535736.7616134,108641,154703,5102
1572535736.7693026,108690,154684,5079
1572535736.7777886,108656,154641,5093
1572535736.7814581,108657,154598,5095
1572535736.789535,108587,154529,5097
1572535736.7977104,108590,154610,5080
1572535736.8062391,108641,154603,5071
1572535736.81407,108626,154511,5058
1572535736.822094,108635,154583,5092
1572535736.8270786,108627,154561,5068
1572535736.835085,108589,154546,5078
1572535736.8431072,108660,154642,5081
1572535736.8513007,108623,154663,5091
1572535736.8594227,108635,154628,5061
1572535736.8678398,108631,154623,5098
1572535736.8719804,108640,154682,5079
1572535736.880185,108619,154640,5077
1572535736.888388,108637,154755,5088
1572535736.896532,108649,154753,5070
1572535736.9047859,108654,154744,5115
1572535736.912963,108644,154744,5064
1572535736.9170601,108628,154743,5099
1572535736.9252338,108664,154743,5086
1572535736.9333875,108644,154782,5041
1572535736.9416459,108685,154778,5060
1572535736.9492028,108661,154758,5080
1572535736.9582176,108648,154808,5075
1572535736.9622278,108666,154801,5069
1572535736.9702497,108646,154820,5082
1572535736.9782708,108662,154802,5074
1572535736.9862912,108655,154772,5074
1572535736.9943123,108641,154780,5110
1572535737.0033364,108587,154706,5097
1572535737.007346,108636,154724,5096
1572535737.015368,108624,154773,5065
1572535737.0233889,108651,154756,5121
1572535737.03141,108652,154707,5057
1572535737.0401354,108627,154733,5096
1572535737.0481567,108653,154676,5101
1572535737.0521667,108646,154724,5084
1572535737.0601878,108580,154687,5088
1572535737.0684595,108592,154715,5088
1572535737.076481,108665,154722,5048
1572535737.0845025,108607,154717,5072
1572535737.0925224,108648,154696,5107
1572535737.0975358,108591,154688,5085
1572535737.1054823,108573,154743,5044
1572535737.1136453,108583,154727,5080
1572535737.1216948,108613,154651,5067
1572535737.1296062,108632,154757,5076
1572535737.1381793,108625,154740,5068
1572535737.1461012,108564,154698,5075
1572535737.1500823,108643,154792,5087
1572535737.1580904,108607,154794,5089
1572535737.1669126,108623,154769,5095
1572535737.174959,108622,154730,5070
1572535737.1830752,108618,154839,5109
1572535737.1910675,108641,154788,5080
1572535737.1950774,108580,154852,5066
1572535737.2030985,108650,154829,5050
1572535737.2121537,108648,154798,5083
1572535737.2195718,108626,154855,5067
1572535737.22824,108631,154826,5090
1572535737.2365236,108595,154850,5094
1572535737.240532,108632,154865,5062
1572535737.2483456,108650,154855,5088
1572535737.2563431,108634,154882,5117
1572535737.2649384,108575,154872,5097
1572535737.2733297,108631,154873,5093
1572535737.2815638,108621,154905,5090
1572535737.285362,108638,154887,5084
1572535737.2936456,108605,154849,5110
1572535737.3020718,108653,154901,5114
1572535737.3104439,108603,154830,5105
1572535737.31847,108625,154843,5089
1572535737.3267224,108625,154882,5092
1572535737.3301218,108626,154864,5122
1572535737.3432097,108673,154874,5084
1572535737.347121,108636,154865,5098
1572535737.3549726,108610,154843,5102
1572535737.3635702,108650,154804,5103
1572535737.3719296,108671,154873,5091
1572535737.3760662,108661,154905,5108
1572535737.3875,108645,154919,5077
1572535737.3921683,108601,154895,5109
1572535737.4003723,108644,154882,5116
1572535737.4078226,108619,154947,5112
1572535737.4167747,108628,154930,5119
1572535737.420786,108593,154923,5100
1572535737.4327881,108641,154901,5094
1572535737.436799,108635,154911,5119
1572535737.445608,108643,154959,5125
1572535737.4538307,108604,154873,5109
1572535737.461191,108609,154961,5088
1572535737.4659135,108639,154947,5100
1572535737.4774354,108630,154873,5132
1572535737.4823058,108656,154907,5112
1572535737.490504,108645,154920,5091
1572535737.4981441,108620,154915,5111
1572535737.5064397,108610,154907,5123
1572535737.5105076,108615,154869,5125
1572535737.5230074,108616,154835,5104
1572535737.527454,108589,154757,5114
1572535737.5354774,108553,154688,5124
1572535737.5436547,108580,154672,5106
1572535737.551918,108554,154658,5066
1572535737.5560355,108556,154620,5102
1572535737.5683095,108529,154586,5108
1572535737.572404,108496,154554,5116
1572535737.5805843,108498,154592,5083
1572535737.5887554,108547,154586,5073
1572535737.5969837,108496,154571,5119
1572535737.6044457,108521,154542,5114
1572535737.6133418,108513,154567,5084
1572535737.6174576,108505,154629,5079
1572535737.6254554,108519,154548,5086
1572535737.633803,108506,154636,5073
1572535737.6420143,108573,154671,5110
1572535737.6502037,108539,154690,5039
1572535737.6582584,108535,154737,5079
1572535737.666577,108570,154707,5110
1572535737.6707053,108550,154729,5082
1572535737.6788507,108522,154754,5098
1572535737.6869037,108502,154741,5075
1572535737.6952195,108568,154734,5066
1572535737.7028654,108546,154762,5100
1572535737.7115777,108554,154748,5099
1572535737.715754,108474,154666,5085
1572535737.7239242,108594,154793,5078
1572535737.7320552,108545,154791,5083
1572535737.740298,108562,154731,5082
1572535737.7485275,108571,154750,5118
1572535737.7561731,108550,154774,5091
1572535737.7602005,108536,154773,5098
1572535737.768974,108535,154786,5107
1572535737.776623,108538,154785,5091
1572535737.7853477,108547,154792,5086
1572535737.7935846,108559,154697,5078
1572535737.8017616,108506,154782,5112
1572535737.8058455,108563,154733,5081
1572535737.813372,108500,154762,5072
1572535737.82227,108526,154688,5097
1572535737.8300946,108522,154705,5089
1572535737.8388143,108555,154721,5087
1572535737.8468237,108508,154663,5093
1572535737.8509238,108515,154678,5097
1572535737.8591065,108482,154711,5079
1572535737.8674543,108536,154708,5106
1572535737.8755062,108526,154703,5064
1572535737.8836505,108515,154724,5069
1572535737.89194,108525,154722,5096
1572535737.8961158,108508,154724,5097
1572535737.9043121,108491,154744,5062
1572535737.912357,108555,154762,5095
1572535737.9205859,108512,154776,5077
1572535737.9286704,108473,154778,5074
1572535737.9369855,108507,154804,5091
1572535737.940496,108547,154829,5086
1572535737.948793,108512,154807,5097
1572535737.95741,108511,154813,5093
1572535737.9655983,108549,154852,5122
1572535737.9737556,108482,154777,5125
1572535737.9820337,108536,154813,5105
1572535737.9861336,108554,154867,5078
1572535737.9943366,108558,154855,5115
1572535738.002478,108540,154865,5084
1572535738.0102127,108555,154853,5075
1572535738.0188794,108572,154829,5109
1572535738.0268037,108551,154831,5101
1572535738.031119,108497,154869,5091
1572535738.0387716,108571,154900,5116
1572535738.0469213,108573,154889,5076
1572535738.0568762,108531,154888,5125
1572535738.0639274,108561,154875,5158
1572535738.0721116,108544,154856,5103
1572535738.080237,108534,154912,5113
1572535738.0843892,108530,154909,5102
1572535738.0925903,108527,154871,5090
1572535738.1002588,108535,154907,5064
1572535738.1089334,108572,154859,5131
1572535738.1171627,108486,154818,5108
1572535738.1252475,108558,154891,5124
1572535738.1293192,108560,154902,5107
1572535738.1417131,108537,154820,5121
1572535738.1458364,108514,154833,5070
1572535738.1536446,108540,154840,5131
1572535738.1622598,108506,154844,5102
1572535738.170301,108529,154922,5117
1572535738.174512,108509,154885,5096
1572535738.1867576,108529,154924,5088
1572535738.1905224,108531,154879,5079
1572535738.1984863,108519,154895,5125
1572535738.2072587,108536,154872,5123
1572535738.2154582,108532,154911,5092
1572535738.2195585,108521,154901,5128
1572535738.231151,108546,154922,5103
1572535738.2353184,108561,154949,5108
1572535738.243519,108541,154910,5129
1572535738.2525613,108498,154946,5116
1572535738.2603872,108555,154977,5099
1572535738.2648232,108555,154975,5112
1572535738.2768815,108557,154970,5141
1572535738.2810764,108496,154926,5150
1572535738.2893095,108503,154910,5127
1572535738.297382,108540,154948,5129
1572535738.3055801,108490,154898,5155
1572535738.30966,108507,154838,5132
1572535738.3217065,108502,154798,5115
1572535738.3254726,108414,154730,5132
1572535738.3342524,108456,154683,5117
1572535738.3424277,108421,154666,5112
1572535738.3506281,108423,154629,5138
1572535738.3587718,108427,154577,5104
1572535738.3664045,108419,154543,5125
1572535738.371069,108432,154556,5111
1572535738.3793051,108418,154488,5095
1572535738.3874292,108370,154503,5088
1572535738.3953624,108367,154557,5125
1572535738.403851,108414,154600,5068
1572535738.4118752,108396,154583,5080
1572535738.4159122,108427,154558,5145
1572535738.4239054,108414,154579,5079
1572535738.4320698,108415,154666,5093
1572535738.4400911,108380,154660,5091
1572535738.4491146,108449,154631,5094
1572535738.4571693,108448,154678,5078
1572535738.461147,108447,154731,5111
1572535738.4691918,108386,154643,5079
1572535738.477213,108464,154738,5089
1572535738.4853973,108438,154722,5091
1572535738.4934285,108455,154672,5099
1572535738.5022082,108448,154677,5099
1572535738.5062187,108453,154775,5092
1572535738.51424,108454,154745,5081
1572535738.5222611,108404,154804,5076
1572535738.5303156,108428,154792,5094
1572535738.5383031,108459,154784,5090
1572535738.547327,108465,154737,5094
1572535738.554736,108443,154783,5118
1572535738.5597494,108464,154756,5097
1572535738.5677695,108429,154786,5090
1572535738.5758007,108440,154758,5092
1572535738.584225,108438,154774,5082
1572535738.5922358,108456,154722,5064
1572535738.6001718,108423,154677,5125
1572535738.6042693,108429,154696,5082
1572535738.6120389,108421,154730,5072
1572535738.621061,108423,154714,5077
1572535738.6290839,108413,154703,5077
1572535738.6370745,108381,154711,5058
1572535738.645124,108429,154694,5092
1572535738.6491342,108419,154716,5099
1572535738.657156,108378,154708,5090
1572535738.6661787,108427,154738,5100
1572535738.6741996,108411,154727,5123
1572535738.6822119,108348,154708,5094
1572535738.6902144,108390,154702,5092
1572535738.6942525,108407,154708,5082
1572535738.7022734,108397,154737,5120
1572535738.7103124,108441,154757,5088
1572535738.7193365,108422,154743,5115
1572535738.7273295,108415,154792,5114
1572535738.7353494,108439,154773,5101
1572535738.7393606,108419,154763,5093
1572535738.747381,108444,154807,5104
1572535738.7554305,108493,154827,5076
1572535738.7646027,108396,154820,5109
1572535738.772623,108439,154829,5126
1572535738.7806447,108399,154821,5084
1572535738.7846828,108417,154829,5107
1572535738.7927048,108403,154874,5086
1572535738.801051,108445,154808,5119
1572535738.8090715,108454,154849,5124
1572535738.8171043,108434,154853,5142
1572535738.8255224,108370,154786,5106
1572535738.8298547,108452,154880,5129
1572535738.8380067,108431,154874,5089
1572535738.846143,108451,154812,5109
1572535738.854412,108448,154830,5102
1572535738.861987,108450,154831,5109
1572535738.870305,108411,154840,5105
1572535738.874384,108431,154893,5127
1572535738.8826294,108435,154862,5109
1572535738.891278,108435,154898,5095
1572535738.8994865,108460,154846,5103
1572535738.907645,108416,154873,5106
1572535738.9158628,108470,154843,5102
1572535738.9199574,108436,154880,5072
1572535738.928129,108495,154857,5117
1572535738.9365864,108435,154900,5127
1572535738.944261,108473,154913,5117
1572535738.9527054,108441,154866,5122
1572535738.9609082,108407,154900,5097
1572535738.9650128,108446,154902,5097
1572535738.9732594,108469,154912,5126
1572535738.9813874,108463,154907,5111
1572535738.9895828,108401,154896,5107
1572535738.9976976,108421,154931,5117
1572535739.0059483,108468,154955,5103
1572535739.0141335,108398,154947,5141
1572535739.0182586,108443,154935,5127
1572535739.0301762,108456,154979,5128
1572535739.0341887,108381,154960,5152
1572535739.042803,108453,154944,5111
1572535739.051032,108454,154992,5121
1572535739.0590968,108439,154977,5157
1572535739.067376,108452,154968,5089
1572535739.0756538,108459,154942,5132
1572535739.0796626,108414,154955,5126
1572535739.087852,108428,154863,5120
1572535739.0960796,108394,154838,5149
1572535739.1042519,108378,154846,5128
1572535739.1123168,108408,154823,5079
1572535739.120624,108365,154767,5113
1572535739.1247191,108371,154674,5134
1572535739.1328986,108353,154639,5110
1572535739.141151,108316,154642,5108
1572535739.1493266,108255,154607,5088
